,number_subjects,hours_per_week_schedule,rate,bio_count,num_popular_subjects,number_degrees,desc_count,welcoming_kw,passion_kw,experience_kw,hours_per_week_estimate,Label
2847,19,73,60,168,6,2,9,0,0,0,3.4226152874289326,High
2850,9,18,48,357,6,2,10,0,0,1,3.1778808971384374,High
2851,5,35,55,63,0,2,6,1,0,1,0.7725490196078431,Low
2852,16,112,80,107,11,2,10,0,0,0,4.8572857619206395,High
2853,25,40,70,84,18,3,4,0,1,0,0.8003282275711159,Low
2854,4,72,35,155,0,1,3,0,0,0,3.6755417956656347,High
2855,22,50,65,243,14,2,8,1,0,0,5.304225352112676,High
2856,8,33,30,193,3,1,9,0,0,0,1.585144927536232,Low
2859,14,55,35,244,12,1,7,1,1,0,9.692307692307693,High
2860,24,53,50,271,6,3,7,1,0,0,2.219681908548708,High
2861,11,41,50,224,2,2,5,1,0,1,0.6511627906976745,Low
2863,8,52,35,251,8,3,3,0,0,0,0.8049046321525886,Low
2866,21,98,40,343,11,3,7,0,0,0,2.327065144392209,High
2867,39,43,130,328,1,1,10,1,1,0,4.848706896551724,High
2869,3,28,35,163,0,1,6,0,1,0,1.5486725663716814,Low
2871,13,23,40,204,13,1,5,1,1,1,0.9047619047619048,Low
2873,10,71,30,230,4,1,5,1,1,0,0.5683760683760684,Low
2874,9,112,40,227,8,2,3,0,0,1,1.1355932203389831,Low
2876,27,14,60,278,15,1,6,1,0,1,0.5974102413184226,Low
2877,9,74,85,324,3,1,9,0,0,0,1.7257617728531855,Low
2878,8,77,30,163,7,2,8,0,0,0,189.0,High
2879,23,55,36,143,13,2,5,0,0,0,8.529860228716643,High
2880,33,49,55,332,10,1,10,1,0,0,1.1379781420765027,Low
2881,9,26,30,193,0,3,5,0,0,1,0.7460576400217509,Low
2882,16,91,70,147,8,2,11,0,1,1,3.7690206788919234,High
2884,15,70,50,146,7,3,7,0,1,1,2.2545362903225805,High
2885,17,66,50,186,0,2,7,1,0,0,2.2624728850325377,High
2886,13,104,30,259,3,2,11,1,0,0,0.9578947368421054,Low
2890,6,112,35,152,4,1,7,1,1,0,8.539419087136931,High
2891,13,91,40,331,5,3,12,0,0,0,2.608695652173913,High
2892,12,78,40,255,8,1,9,1,0,1,1.406862745098039,Low
2893,9,105,79,322,7,2,9,0,0,0,2.655172413793103,High
2894,32,47,65,185,13,2,6,0,0,0,17.069957386363637,High
2895,12,81,75,134,0,2,9,1,0,0,0.9795597484276728,Low
2896,13,26,175,100,0,2,8,0,1,0,5.005119453924914,High
2897,4,84,40,317,1,2,8,0,0,1,3.808823529411765,High
2898,16,14,40,60,10,2,9,0,0,0,0.6013071895424836,Low
2899,11,91,65,120,4,2,9,0,0,0,7.0267686424474185,High
2900,9,30,39,108,4,1,7,0,0,0,0.6145038167938931,Low
2902,13,20,120,308,7,1,5,0,0,0,1.576576576576577,Low
2903,8,51,40,139,0,2,11,1,1,0,1.7145374449339208,Low
2904,8,27,65,266,8,2,7,1,1,0,2.003308519437552,High
2905,9,65,60,183,5,2,10,1,1,0,5.044117647058823,High
2906,15,126,55,277,1,2,10,1,1,1,8.193798449612403,High
2907,8,98,30,288,7,1,7,1,0,1,0.6,Low
2908,11,26,45,334,11,1,4,0,0,0,1.0246452576549665,Low
2909,10,113,25,163,4,1,3,1,0,1,2.7923497267759565,High
2910,12,73,180,164,10,1,9,0,0,0,1.121606118546845,Low
2911,33,76,60,326,21,3,9,0,0,0,1.2352941176470589,Low
2912,12,56,39,135,4,1,6,0,0,0,2.1425897035881434,High
2913,9,40,45,99,2,3,7,1,1,0,2.8551461245235066,High
2915,9,49,60,331,2,2,9,0,0,0,6.5625,High
2917,11,97,40,352,5,1,9,0,0,0,2.505747126436781,High
2918,9,91,30,293,9,2,12,1,1,0,1.1666666666666663,Low
2919,8,105,60,268,1,2,7,0,0,0,20.0,High
2921,11,51,35,76,1,2,7,0,0,0,5.4577501296008295,High
2923,4,26,50,355,4,2,4,0,1,0,0.5072463768115942,Low
2924,16,84,75,328,10,1,11,1,1,1,2.4129994941831057,High
2926,9,91,30,374,4,1,8,1,0,0,6.363636363636362,High
2927,11,52,19,363,0,1,7,0,0,0,1.376646180860404,Low
2928,12,70,45,194,6,2,8,0,0,1,6.17723396366333,High
2929,17,80,50,145,10,1,11,0,0,0,1.8931506849315067,Low
2931,21,62,50,330,16,1,4,0,0,1,0.8828828828828827,Low
2932,8,19,40,268,3,2,6,0,1,1,1.9346965699208445,Low
2933,18,35,40,72,16,2,4,0,0,0,1.1030619865571325,Low
2935,4,63,60,104,0,3,10,0,0,0,0.8363970588235294,Low
2937,20,33,35,375,5,1,8,0,0,0,2.0962566844919786,High
2938,19,60,50,223,13,3,10,1,1,1,1.1169709263015548,Low
2939,10,104,35,318,9,2,9,0,0,1,5.8644763860369595,High
2941,16,29,70,212,13,3,4,0,0,0,5.243137254901961,High
2942,20,48,75,270,0,2,9,1,1,1,0.6891891891891891,Low
2944,25,47,180,362,4,2,7,0,0,0,6.8313868613138675,High
2945,30,69,55,311,19,1,9,1,1,1,3.0159574468085104,High
2946,14,72,55,227,0,3,8,1,1,0,1.2821512081060016,Low
2947,21,80,55,288,0,2,13,0,0,0,6.495268138801261,High
2948,9,46,75,99,0,3,6,0,0,0,2.1966966966966965,High
2949,12,24,100,112,11,2,4,0,0,0,2.134727626459144,High
2950,8,30,40,183,0,2,8,1,0,0,1.8773946360153253,Low
2951,14,31,55,136,4,2,8,0,0,1,6.813905930470347,High
2952,6,70,15,360,5,1,3,0,0,0,5.486486486486486,High
2953,5,36,35,330,0,1,9,0,0,1,2.1139767054908485,High
2954,19,53,50,189,8,2,10,1,1,0,1.0866935483870968,Low
2956,15,84,30,312,3,2,9,0,0,0,1.7703225806451617,Low
2957,16,30,50,247,8,3,9,0,0,1,0.6304163126593033,Low
2958,28,112,65,321,6,2,11,1,0,1,3.8784576697401514,High
2961,12,61,25,176,2,3,3,0,0,0,1.1038107752956636,Low
2962,22,112,80,280,12,1,12,0,0,0,9.66069459757442,High
2965,6,48,35,247,0,2,6,0,0,0,1.7948717948717947,Low
2967,24,168,45,333,0,1,9,1,0,0,0.8385416666666667,Low
2968,33,83,65,256,9,2,9,1,1,1,2.4017169923031383,High
2969,33,120,48,340,5,1,5,0,0,1,16.186391603329717,High
2971,19,48,35,260,2,1,3,0,0,0,1.3624161073825505,Low
2972,9,65,27,217,8,2,10,1,1,0,2.3735632183908044,High
2974,29,62,60,300,3,1,5,1,0,1,4.458347162296715,High
2975,16,38,45,309,10,2,7,0,0,0,1.7790749887741355,Low
2977,35,105,140,343,6,1,10,0,0,0,4.8646408839779,High
2978,39,98,95,273,11,2,12,0,0,0,1.1670858785483291,Low
2980,5,29,50,178,4,3,7,1,1,0,2.7045454545454546,High
2981,8,32,28,334,1,2,6,1,0,1,1.657894736842105,Low
2983,19,84,45,274,0,2,7,0,0,0,2.1730987514188422,High
2985,33,104,95,296,15,3,9,0,1,0,2.348713119899561,High
2986,4,84,40,317,1,2,8,0,0,1,3.808823529411765,High
2988,14,61,75,205,4,1,12,0,1,1,5.069186223712284,High
2989,21,36,85,248,14,2,8,1,0,0,0.9240506329113924,Low
2990,35,72,20,297,0,3,6,0,0,0,4.17101226993865,High
2991,25,55,60,352,3,3,12,1,0,0,10.157276288038565,High
2993,3,21,100,221,2,2,2,1,1,0,1.2128712871287128,Low
2995,11,29,70,272,8,0,7,0,0,0,1.4332161687170475,Low
2996,18,72,40,259,9,1,8,1,1,0,7.875,High
2998,14,23,50,126,6,3,5,0,0,0,0.6744791666666667,Low
2999,5,85,45,146,1,2,10,0,0,1,1.6376146788990826,Low
3000,8,87,80,354,5,1,4,1,0,1,0.6378504672897196,Low
3002,17,74,65,283,5,1,5,0,0,0,3.2195121951219514,High
3003,13,111,60,347,12,2,7,1,0,0,2.4737391304347818,High
3004,7,91,99,330,4,2,10,0,0,1,1.171945701357466,Low
3005,21,46,80,235,20,3,5,0,0,1,1.6424349881796692,Low
3008,9,70,35,252,7,1,10,1,0,1,1.916666666666667,Low
3009,8,19,120,175,4,3,3,0,0,0,0.7090632140137091,Low
3010,13,10,40,358,8,1,8,0,0,0,1.1079545454545454,Low
3011,23,31,40,212,19,1,6,0,0,0,1.1609276177090653,Low
3013,26,112,50,221,17,0,7,1,0,1,0.96289592760181,Low
3014,11,70,30,223,6,3,8,1,1,0,1.1290322580645158,Low
3016,12,62,30,205,4,2,9,1,1,1,1.9081920903954803,Low
3017,19,46,35,340,7,1,9,0,0,0,1.5145631067961165,Low
3018,6,168,45,215,3,3,12,1,1,0,5.2554517133956375,High
3019,23,28,50,275,7,2,7,0,0,0,5.119402985074627,High
3020,7,35,40,182,2,1,3,1,0,0,0.8985637342908438,Low
3021,40,75,20,195,13,3,4,0,0,0,1.7937812723373838,Low
3022,56,140,35,349,0,3,9,0,0,0,1.1450463292943691,Low
3024,9,42,48,239,0,2,9,1,0,1,2.1766286098052383,High
3025,18,43,25,120,3,2,8,0,0,1,1.2836185819070909,Low
3026,32,45,110,351,24,3,8,0,0,0,0.7258726899383984,Low
3027,13,56,45,110,3,2,8,0,0,0,1.19811320754717,Low
3028,11,168,40,187,10,1,11,0,0,0,1.9200626959247649,Low
3030,10,62,25,77,10,1,6,0,0,0,1.8965517241379308,Low
3031,46,47,75,338,23,2,9,0,1,0,1.3968842729970328,Low
3032,6,67,50,99,4,1,5,0,0,0,2.7803738317757007,High
3034,2,92,90,205,0,3,12,0,0,0,15.40258541089566,High
3036,11,62,40,281,4,1,4,0,0,0,0.8189845474613686,Low
3038,5,126,39,306,0,2,11,1,0,0,13.321705426356587,High
3039,16,52,55,356,4,1,8,0,0,1,3.107822410147991,High
3040,10,63,60,351,2,2,8,0,0,0,0.9655172413793104,Low
3041,9,40,45,99,2,3,7,1,1,0,2.8551461245235066,High
3042,12,80,50,144,3,1,5,1,0,0,0.5675675675675675,Low
3044,15,48,80,113,3,1,5,0,1,1,4.7693779904306215,High
3045,16,30,40,191,0,3,6,0,0,1,20.851485148514854,High
3046,11,52,50,181,0,1,4,0,0,0,6.259273721202655,High
3049,16,47,50,192,12,3,10,0,1,1,3.3005997001499248,High
3050,13,40,25,351,5,1,9,0,0,0,0.6144721233689205,Low
3052,44,112,80,333,27,1,10,1,1,1,5.197736560829926,High
3054,14,99,50,306,0,2,10,0,1,1,0.687797147385103,Low
3055,7,96,70,209,0,3,2,0,0,0,11.71977240398293,High
3056,10,15,30,300,0,2,6,0,0,0,1.3532875368007848,Low
3057,18,51,75,319,9,2,9,0,0,1,4.731587561374795,High
3058,12,29,40,168,1,1,8,0,0,0,1.0609714088873579,Low
3059,18,161,60,293,5,3,14,0,0,0,4.4669260700389115,High
3060,19,119,90,343,15,1,10,0,0,0,2.4098360655737703,High
3061,11,89,65,334,1,1,10,0,1,0,2.674915342537119,High
3063,4,70,50,342,2,1,5,1,0,1,2.743875278396436,High
3064,11,97,40,352,5,1,9,0,0,0,2.505747126436781,High
3065,26,22,60,334,3,2,8,0,1,1,2.2543192812715964,High
3066,20,40,150,337,4,1,7,0,0,1,2.8300073909830017,High
3067,10,71,30,230,4,1,5,1,1,0,0.5683760683760684,Low
3068,21,40,60,158,14,2,8,0,0,0,0.6851637764932562,Low
3069,12,31,75,313,4,3,6,1,0,0,3.044843049327353,High
3071,9,19,40,347,0,2,9,1,0,1,0.7174231332357248,Low
3073,37,84,65,237,15,1,9,1,1,0,5.514378290805994,High
3074,13,66,55,205,1,3,6,0,0,1,4.866141732283465,High
3075,1,70,60,99,1,0,8,1,1,0,0.7777777777777777,Low
3078,8,42,45,304,5,0,7,1,0,1,2.210526315789473,High
3079,12,34,45,242,2,2,12,1,1,0,0.6692307692307692,Low
3081,11,34,50,262,0,2,10,0,0,0,4.052866242038217,High
3082,16,56,25,366,6,1,6,0,0,0,1.6865671641791045,Low
3083,5,29,35,313,2,3,4,0,0,1,1.1583786042624322,Low
3085,29,98,60,312,17,3,10,1,0,0,1.8697068403908796,Low
3086,13,91,130,360,11,3,11,0,0,0,2.074074074074074,High
3088,3,50,30,126,2,2,10,1,1,0,2.1538461538461537,High
3089,17,13,65,380,10,0,14,1,0,0,1.4975124378109452,Low
3091,10,50,40,183,1,1,8,1,0,1,3.7063081695966913,High
3092,7,105,25,155,6,1,7,0,0,0,1.2894736842105263,Low
3093,10,43,25,127,9,2,5,0,0,0,1.6175078864353312,Low
3094,22,49,40,163,12,2,3,0,0,0,0.8851422550052688,Low
3095,7,81,20,319,5,1,2,1,0,0,5.4444444444444455,High
3098,22,38,50,240,10,2,7,1,0,0,1.2297929191716768,Low
3099,11,18,32,190,3,1,4,0,0,0,1.2634146341463417,Low
3100,15,51,43,339,14,1,9,1,0,1,2.9092872570194386,High
3102,5,50,60,319,5,2,5,1,0,0,2.40625,High
3103,10,8,35,258,7,1,11,1,1,0,1.0982355746304244,Low
3104,12,67,30,336,5,2,4,0,0,0,0.65625,Low
3105,15,20,40,259,8,2,5,0,1,0,1.4841997961264015,Low
3106,21,98,40,343,11,3,7,0,0,0,2.327065144392209,High
3108,8,75,24,120,2,1,5,0,0,1,3.0298507462686564,High
3109,6,56,60,205,0,3,9,0,1,0,2.133816425120773,High
3110,15,79,55,107,7,3,11,1,1,0,9.840215439856372,High
3111,13,67,50,141,12,1,7,0,0,0,3.9125475285171096,High
3112,12,84,35,258,6,1,5,0,0,0,1.2461345591307982,Low
3113,26,119,150,339,6,1,12,0,0,0,7.4129593810444865,High
3114,12,114,25,158,5,2,5,1,0,0,4.3698224852070995,High
3115,21,98,40,289,13,2,12,0,0,0,3.6525373134328367,High
3116,7,26,40,228,3,2,8,0,0,0,0.5943396226415094,Low
3117,12,25,45,303,12,1,7,0,0,0,0.8164146868250541,Low
3118,6,28,75,112,0,2,5,1,0,0,3.3469870027569915,High
3119,35,112,50,355,20,3,12,0,0,0,3.8497085761865115,High
3120,17,74,50,245,4,1,11,1,0,1,12.784119106699753,High
3121,11,96,50,121,7,1,5,0,0,1,2.746458923512748,High
3123,14,96,30,356,7,1,9,0,0,1,4.2363299351251165,High
3124,18,60,40,234,12,2,8,1,0,0,1.5896613190730835,Low
3126,9,73,75,157,6,1,5,0,0,1,3.355670103092784,High
3127,8,67,60,335,7,2,3,1,1,0,4.266874350986502,High
3128,6,81,30,163,4,0,11,0,1,0,3.0,High
3129,15,168,70,104,10,2,7,1,1,0,1.9594843462246776,Low
3130,6,46,40,197,0,0,2,0,0,0,2.566757493188011,High
3131,4,34,40,130,3,3,3,1,0,1,1.5689655172413794,Low
3133,26,168,65,301,0,2,9,0,0,1,3.8683438155136263,High
3134,25,98,56,314,11,1,9,0,0,0,3.2955752212389378,High
3135,7,104,15,345,5,1,8,0,0,0,1.1846153846153846,Low
3138,12,33,30,350,5,2,3,0,1,0,2.497797356828194,High
3140,18,83,40,377,13,1,2,1,0,0,3.244791666666667,High
3141,29,74,25,208,15,3,6,0,0,0,3.648356401384083,High
3142,12,45,40,161,9,3,7,0,0,0,0.6818422445738486,Low
3143,20,77,100,205,10,2,8,0,0,0,0.8117647058823529,Low
3144,11,35,35,183,8,0,8,0,1,1,1.017849368741837,Low
3145,43,112,45,233,18,2,7,1,0,0,2.5789473684210527,High
3146,14,36,65,245,1,1,7,0,0,1,3.545161290322581,High
3147,10,57,40,118,0,1,2,0,0,0,0.6059139784946237,Low
3149,11,17,36,227,11,1,11,0,0,0,7.866359447004608,High
3151,13,62,120,81,2,2,7,0,0,1,4.568730325288564,High
3152,14,89,50,279,3,2,6,1,1,0,2.373142542652724,High
3153,17,59,75,370,10,1,11,0,1,0,0.5104166666666667,Low
3154,4,81,30,336,0,3,8,0,0,1,2.1242274412855378,High
3156,14,32,40,230,1,1,8,0,1,1,0.6059701492537314,Low
3157,5,84,50,90,1,2,5,0,1,0,3.52536231884058,High
3158,23,20,24,204,13,3,8,1,1,0,1.97009674582234,Low
3159,13,72,30,215,11,1,8,0,0,0,2.078125,High
3160,18,72,40,316,10,2,2,0,0,0,5.364055299539171,High
3161,7,38,65,81,5,2,10,1,0,0,0.6487467018469657,Low
3162,8,56,15,338,0,1,6,0,1,0,10.393939393939394,High
3163,12,46,50,190,5,2,7,0,0,1,5.470029239766082,High
3164,9,22,50,338,7,2,7,0,0,0,0.5448247758761207,Low
3165,24,33,50,148,10,2,7,0,1,0,0.7191328934967013,Low
3167,13,91,95,346,0,2,13,0,0,1,0.8212692967409948,Low
3168,6,63,34,364,3,1,12,0,0,1,1.4189189189189189,Low
3169,14,98,50,74,10,2,4,0,0,0,1.0502019619157532,Low
3170,27,62,85,177,5,2,9,0,0,0,9.484954208460534,High
3171,9,78,50,252,2,2,5,0,0,0,1.915365653245686,Low
3172,12,73,30,286,0,2,9,1,1,1,2.7817164179104483,High
3173,14,102,50,360,9,1,3,1,0,0,7.0,High
3174,27,124,40,215,10,1,4,1,1,1,2.5613548028872852,High
3175,41,112,235,296,20,3,2,1,1,0,1.8034495149119656,Low
3176,19,56,70,279,2,3,7,0,0,1,0.6236501079913607,Low
3177,9,1,45,190,0,1,7,1,0,0,1.1677101967799643,Low
3178,13,112,65,167,1,3,10,0,0,0,4.976853299968722,High
3180,8,84,35,117,4,2,9,1,1,0,0.8448275862068966,Low
3181,9,74,85,324,3,1,9,0,0,0,1.7257617728531855,Low
3182,11,73,40,107,2,1,4,0,0,0,0.6263157894736842,Low
3184,23,126,197,241,13,2,7,0,0,1,5.400763358778626,High
3185,8,21,80,111,0,2,8,1,0,0,0.908806126000696,Low
3188,11,13,70,233,11,2,13,0,0,0,0.8105263157894737,Low
3189,14,37,18,299,4,1,6,1,1,0,0.7777777777777777,Low
3190,7,45,110,129,4,2,7,0,0,0,3.0997566909975673,High
3191,17,112,50,191,6,1,11,1,0,0,1.478371501272265,Low
3192,8,28,60,233,2,3,8,1,0,0,0.6637931034482758,Low
3193,46,125,50,347,21,2,6,0,0,1,1.7486772486772488,Low
3194,16,28,45,138,9,2,11,0,0,0,0.6020567154876908,Low
3195,20,64,45,346,4,2,4,0,0,0,5.3921993499458285,High
3197,24,84,60,350,13,1,5,0,1,0,0.6072629455279085,Low
3198,38,26,50,199,13,3,10,1,1,1,3.823338735818476,High
3199,10,22,40,130,10,2,4,1,1,0,0.9048034934497816,Low
3201,11,85,50,298,4,1,4,0,0,0,3.9225352112676046,High
3202,16,168,75,339,2,1,6,0,1,0,10.050916496945009,High
3203,25,101,80,340,10,3,11,0,0,1,6.276803118908383,High
3204,37,69,40,365,10,3,6,0,1,0,2.0675715550309826,High
3205,11,112,65,126,5,2,7,0,0,0,1.9453302961275627,Low
3206,19,49,48,307,14,2,8,1,0,1,5.787003610108303,High
3207,31,26,40,161,18,3,12,0,0,0,22.067833026396567,High
3208,14,34,35,130,3,2,2,0,0,0,1.9278178789561355,Low
3209,14,49,40,275,2,3,8,0,0,0,2.8962882096069866,High
3211,14,70,50,170,8,1,1,0,0,0,0.7102744097000638,Low
3212,7,10,50,273,0,1,9,1,0,0,2.3065134099616857,High
3215,21,96,32,150,4,1,7,1,1,1,0.5110192837465565,Low
3216,13,76,32,315,10,1,7,1,0,0,2.916666666666667,High
3217,48,82,54,214,19,2,10,1,0,0,0.947972456006121,Low
3218,14,29,80,274,11,2,8,1,1,1,0.7917200170721297,Low
3219,17,112,55,294,11,3,7,0,0,0,0.5986238532110092,Low
3220,24,76,20,280,3,3,14,1,1,1,2.2111526691601493,High
3221,42,92,50,265,26,1,8,0,0,0,2.6518105849582168,High
3222,33,168,85,267,23,1,8,0,0,0,9.21444568868981,High
3223,14,31,54,130,11,2,6,0,0,0,2.6970104131676185,High
3224,18,51,75,319,9,2,9,0,0,1,4.731587561374795,High
3225,14,66,40,207,8,3,7,0,0,0,0.8956692913385826,Low
3227,5,27,25,340,4,1,4,1,1,1,1.051643192488263,Low
3228,33,50,50,339,13,2,10,1,1,0,1.4022894521668028,Low
3229,26,105,45,247,12,2,7,1,1,0,6.965,High
3230,24,49,50,343,16,1,9,0,0,0,1.4633821571238348,Low
3231,23,102,40,338,14,2,12,1,0,0,0.8529904974846283,Low
3233,16,59,27,342,4,1,8,0,1,0,11.973684210526313,High
3234,7,35,25,133,3,3,6,0,0,0,1.039301310043668,Low
3235,18,6,70,312,3,1,9,0,0,1,4.015485996705107,High
3236,16,59,50,223,11,2,4,0,0,0,3.813432835820896,High
3237,11,8,55,322,1,3,11,1,1,1,2.7700534759358293,High
3238,5,84,30,144,4,2,9,0,1,0,0.9333333333333332,Low
3239,16,45,80,170,6,3,11,1,0,0,2.3001579778830963,High
3241,24,73,30,159,21,2,7,1,1,0,0.5874947545111204,Low
3242,20,93,70,168,3,2,9,0,0,0,9.63639053254438,High
3243,1,108,90,303,0,2,12,0,0,0,3.0127265715387583,High
3245,14,53,60,243,5,2,8,0,0,0,9.24452901998097,High
3247,17,53,40,328,1,3,5,0,0,0,1.484011054086064,Low
3248,4,57,27,282,2,1,8,1,1,0,12.88,High
3249,2,13,68,357,0,2,12,0,1,1,4.309334960341672,High
3250,19,10,40,234,6,1,4,1,0,0,3.9486068111455115,High
3251,20,98,60,190,4,2,7,1,1,0,0.800932568149211,Low
3254,8,32,40,339,1,2,3,0,1,1,3.268292682926829,High
3255,12,14,25,205,8,1,7,1,1,0,0.7150259067357513,Low
3256,12,31,60,126,8,2,2,0,0,1,2.23475935828877,High
3257,4,3,40,364,2,2,9,0,1,0,1.8846153846153848,Low
3258,22,47,45,235,12,2,8,1,1,0,1.2314814814814814,Low
3259,8,39,60,242,0,1,9,1,0,0,1.5245762711864408,Low
3261,6,56,15,335,3,1,6,1,0,0,5.916666666666668,High
3262,18,74,40,273,8,1,8,1,1,0,1.870229007633588,Low
3263,6,54,40,183,5,2,8,0,0,0,0.8727885425442291,Low
3265,18,26,52,293,1,2,7,0,1,1,6.2269288956127085,High
3266,12,47,50,359,5,1,9,1,0,0,1.141304347826087,Low
3267,21,23,35,278,13,2,9,1,1,0,0.5601524224278714,Low
3269,20,52,56,71,5,3,5,0,0,1,0.8531571218795888,Low
3270,19,56,100,136,11,2,7,0,0,0,0.6608391608391608,Low
3271,19,84,68,165,5,1,11,0,0,0,18.865853658536587,High
3273,5,92,50,162,0,2,9,0,1,1,2.851851851851852,High
3274,6,77,35,114,1,1,12,0,0,1,1.1609756097560977,Low
3275,10,112,50,127,3,2,5,1,1,0,4.8042269187986655,High
3276,23,34,55,91,17,1,5,1,1,0,2.283909327387588,High
3277,21,53,50,157,3,2,6,0,1,0,0.5576601671309193,Low
3278,23,57,75,184,18,2,8,1,1,0,0.5813148788927336,Low
3279,21,77,65,67,0,3,6,0,0,1,12.673415200796551,High
3280,17,77,45,151,7,2,5,1,0,0,0.7598896044158234,Low
3281,11,54,127,306,10,1,7,0,0,0,12.06062931696086,High
3282,14,83,40,287,2,2,8,0,0,0,2.698134328358209,High
3283,11,54,50,195,0,3,11,0,0,0,0.6031684698608965,Low
3285,19,56,100,95,11,3,8,0,0,0,0.6624350836699365,Low
3286,13,105,45,167,5,2,10,0,0,0,4.064516129032258,High
3287,17,78,30,283,7,1,8,1,0,0,0.8124557678697806,Low
3289,12,48,48,268,7,2,9,1,0,0,0.8270676691729324,Low
3290,22,21,50,303,1,2,8,1,0,1,1.4665911664779159,Low
3293,17,77,45,196,4,3,5,0,0,0,1.3470394736842106,Low
3294,23,91,200,337,14,3,8,0,0,0,4.044854881266492,High
3295,15,51,43,339,14,1,9,1,0,1,2.9092872570194386,High
3297,6,26,35,237,2,2,4,0,1,1,1.5395387149917628,Low
3298,16,119,99,321,0,1,9,0,1,0,30.211702127659567,High
3299,8,168,25,270,8,1,5,0,0,1,2.6301911667765325,High
3300,15,15,45,389,1,3,12,1,0,1,6.556716876729173,High
3301,20,55,50,309,5,3,6,0,0,0,2.3861635220125783,High
3302,16,42,80,321,0,2,4,0,0,0,2.548245614035088,High
3303,40,82,50,345,8,3,7,0,0,1,11.006624141315017,High
3305,9,105,29,291,1,1,10,1,1,0,4.443250817375058,High
3306,10,22,40,130,10,2,4,1,1,0,0.9048034934497816,Low
3307,12,59,45,360,4,1,5,0,1,1,1.0174110522331568,Low
3308,15,91,25,194,12,1,5,1,1,0,0.8523985239852399,Low
3310,8,51,61,106,3,2,4,0,0,0,1.0180288461538465,Low
3311,13,54,80,145,10,2,5,0,0,0,0.7410092807424594,Low
3312,33,70,60,336,14,1,7,0,0,1,2.030386740331492,High
3313,42,84,75,340,1,1,10,0,1,0,3.4955442393380016,High
3314,18,27,45,232,0,3,3,0,0,0,1.3581267217630857,Low
3316,12,72,40,76,12,1,7,0,0,0,1.2746113989637309,Low
3317,42,30,42,114,26,2,10,1,0,0,7.459375,High
3321,31,44,65,316,1,3,9,0,1,0,4.379639448568399,High
3323,4,26,50,355,4,2,4,0,1,0,0.5072463768115942,Low
3324,7,17,24,356,4,1,11,0,0,0,3.075757575757576,High
3325,20,69,60,316,12,2,11,0,0,0,3.896794370602034,High
3327,8,12,50,115,6,3,6,1,1,0,1.4207279457125233,Low
3328,8,87,75,317,0,2,11,0,0,1,7.011308562197093,High
3330,11,89,65,334,1,1,10,0,1,0,2.674915342537119,High
3331,15,14,35,117,5,2,5,1,1,0,5.543325526932085,High
3332,9,68,32,159,0,2,9,0,0,0,4.790704738760631,High
3333,8,44,25,345,5,1,9,1,1,0,0.7241379310344828,Low
3334,23,78,30,235,10,2,6,1,1,0,3.6166666666666667,High
3335,5,98,50,201,0,3,7,0,0,1,4.298245614035088,High
3336,5,18,50,167,4,2,7,0,0,0,0.5483333333333333,Low
3337,16,49,65,332,14,2,9,0,0,0,9.23764458464774,High
3338,3,36,40,364,1,2,9,0,0,0,1.4807692307692308,Low
3339,14,50,45,167,10,1,9,0,0,1,2.3155893536121672,High
3341,13,104,30,259,3,2,11,1,0,0,0.9578947368421054,Low
3342,10,41,35,263,8,2,6,1,1,0,1.2245989304812834,Low
3343,26,76,50,197,19,3,7,0,0,1,9.192098586444363,High
3344,13,59,45,339,2,3,8,0,0,0,2.9084821428571432,High
3345,32,112,55,300,2,3,8,1,1,0,3.1995359628770297,High
3346,5,25,35,348,3,1,6,1,0,0,0.7058823529411765,Low
3347,9,168,35,181,4,1,10,0,1,0,2.237113402061856,High
3349,9,65,30,299,2,1,13,0,0,0,2.2580645161290316,High
3350,16,77,40,325,1,2,7,0,0,0,0.6253418413855971,Low
3351,37,48,50,227,22,1,9,1,0,0,18.846153846153847,High
3352,10,76,40,167,6,2,10,1,1,0,1.0208333333333337,Low
3353,25,84,120,308,10,3,11,1,1,0,0.8524251805985552,Low
3354,9,37,50,251,3,2,11,1,1,0,3.057268722466961,High
3355,5,58,39,178,1,2,4,1,1,1,5.985507246376812,High
3356,9,66,50,150,3,2,7,0,1,0,5.153266331658291,High
3358,5,70,45,134,1,2,9,0,0,0,1.957558139534884,Low
3360,31,84,45,294,22,1,10,0,1,0,2.8304347826086955,High
3361,5,24,50,310,4,3,7,0,1,1,0.6120218579234973,Low
3362,9,74,50,161,9,2,3,1,1,0,2.815292949354518,High
3366,6,15,35,137,5,1,5,1,1,0,0.7433056325023084,Low
3367,6,48,40,162,5,1,4,1,0,0,1.5541044776119404,Low
3368,11,107,45,368,9,1,6,1,0,0,2.953125,High
3369,22,27,32,224,18,1,8,1,0,0,6.614678899082569,High
3370,21,36,85,248,14,2,8,1,0,0,0.9240506329113924,Low
3371,22,54,30,225,5,3,9,0,0,0,1.8670295489891136,Low
3372,36,60,45,343,24,1,10,0,0,1,0.8016467065868264,Low
3373,11,10,45,366,0,1,6,1,1,0,2.186725663716814,High
3376,13,57,50,177,3,2,9,1,1,0,4.752924660739353,High
3378,21,8,50,182,18,2,11,1,1,0,1.0804066543438078,Low
3379,2,73,60,329,0,3,9,0,0,1,6.184466019417477,High
